Location,Address,Country,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,30308, USA,9/14/2019,85.1,71.8,77.6,,88.1,0.3,,9.6,33.4,59.7,75.38,"Rain, Partially cloudy"
,30308, USA,9/15/2019,91.2,69.7,79.1,,94.3,0,,7.6,,24.5,69.03,Clear
,30308, USA,9/16/2019,94.6,70.2,81.2,,94.6,0,,8.5,,8.6,62.65,Clear
,30308, USA,9/17/2019,95.3,68.8,81.7,,97,0,,10.4,29.8,19.7,59.8,Clear
,30308, USA,9/18/2019,84.4,72.4,77.8,,87.6,0,,15.6,,30.6,67.66,Partially cloudy
,30308, USA,9/19/2019,80.5,68.7,73.6,,80.5,0,,10.5,,47.5,55.11,Partially cloudy
,30308, USA,9/20/2019,81.6,61,71,,80.7,0,,9.5,,6.1,54.63,Clear
,30308, USA,9/21/2019,86,59.2,72.3,,84.3,0,,6.1,,8.3,59.14,Clear
,30308, USA,9/22/2019,86.6,59,72.5,,84.5,0,,7.9,,3.4,60.94,Clear
,30308, USA,9/23/2019,89.2,59.6,74.6,,87.9,0,,6.7,,6.5,58.66,Clear
,30308, USA,9/24/2019,90.4,71,79.6,,90.2,0,,10.5,,32.5,57.67,Partially cloudy
,30308, USA,9/25/2019,90,61.2,75.7,,89.8,0,,9.5,,7.9,57.45,Clear
,30308, USA,9/26/2019,92.2,69.2,79.9,,94.1,0,,10.3,35.6,30,63.24,Partially cloudy
,30308, USA,9/27/2019,93.5,69.9,81.4,,95,0,,6.4,,24.2,61.17,Clear
,30308, USA,9/28/2019,89.9,72.4,80.4,,94.9,0,,10.4,41.4,30.7,68.79,Partially cloudy
,30308, USA,9/29/2019,91.7,71.1,80.2,,93.8,0.1,,5,,15.4,68.59,"Rain, Clear"
,30308, USA,9/30/2019,94.3,69.7,81.4,,95.3,0,,5.1,,7.3,62.48,Clear
,30308, USA,10/1/2019,92.8,72,81.7,,95.9,0,,5.7,,17.7,63.88,Clear
,30308, USA,10/2/2019,94.3,71,82,,97.1,0,,6.5,,8.7,63.49,Clear
,30308, USA,10/3/2019,96.2,71.1,83.3,,97.3,0,,6.8,,11,59.46,Clear
,30308, USA,10/4/2019,96,69,82.4,,95.3,0,,8.3,,12.6,54.67,Clear
,30308, USA,10/5/2019,79.5,66.3,74.6,,,0,,17.7,32.2,59.1,67.63,Partially cloudy
,30308, USA,10/6/2019,77.6,61.7,68.3,,,0,,12.6,,81.9,76.65,Overcast
,30308, USA,10/7/2019,79.9,65.1,72.1,,,0,,6.8,,62.1,72.69,Partially cloudy
,30308, USA,10/8/2019,81,64.5,71.1,,81.9,0,,7.4,,61.1,75.18,Partially cloudy
,30308, USA,10/9/2019,74.8,64.3,68.2,,,0,,10.1,,70.8,74.65,Partially cloudy
,30308, USA,10/10/2019,77.3,60.2,66.7,,,0,,9.1,,38.1,74.85,Partially cloudy
,30308, USA,10/11/2019,79,56.7,67.2,,,0,,5.2,,14.7,67.24,Clear
,30308, USA,10/12/2019,78.6,58,68.4,,,0,,10.6,,54.3,65.87,Partially cloudy
,30308, USA,10/13/2019,65.1,59.3,62.3,,,0.2,,7.7,,91.4,88.15,"Rain, Overcast"
,30308, USA,10/14/2019,76.6,51.8,63.8,,,0,,7.6,,25.3,67.25,Partially cloudy
,30308, USA,10/15/2019,70.9,63,65.3,,,0.2,,6.9,,95.9,82.51,"Rain, Overcast"
,30308, USA,10/16/2019,71.3,55.7,63.9,,,0.4,,17.5,34.4,70.9,77.59,"Rain, Partially cloudy"
,30308, USA,10/17/2019,66,44.8,54.3,41.5,,0,,13.3,,12.6,56.96,Clear
,30308, USA,10/18/2019,66,42.8,54.7,41.2,,0,,8.5,,21.6,62.94,Clear
,30308, USA,10/19/2019,59.3,52.3,55.2,,,1.2,,14.3,29.8,81.2,80.52,"Rain, Overcast"
,30308, USA,10/20/2019,71.5,55.7,62.2,,,0,,11.4,,67.6,84.96,Partially cloudy
,30308, USA,10/21/2019,75.2,54.8,65.2,,,0,,9.9,,33.8,81.81,Partially cloudy
,30308, USA,10/22/2019,71.2,55.2,64.8,,,0.3,,17,34.4,47.4,63.79,"Rain, Partially cloudy"
,30308, USA,10/23/2019,67.6,44.2,55.4,47,,0,,8.4,,6.1,56.7,Clear
,30308, USA,10/24/2019,69.5,44,56.7,43,,0,,9.2,,10.5,61.57,Clear
,30308, USA,10/25/2019,69.8,60.2,64.3,,,0,,9.3,,89.1,70.73,Overcast
,30308, USA,10/26/2019,74.1,66.2,69.3,,,0.1,,11.5,,95.1,88.44,"Rain, Overcast"
,30308, USA,10/27/2019,72.7,56.3,64.1,,,0.1,,12.9,,32.9,77.91,"Rain, Partially cloudy"
,30308, USA,10/28/2019,75,49.2,59.4,,,0,,6.3,,15.8,81.28,Clear
,30308, USA,10/29/2019,71.7,54.1,63,,,0,,6,,70.3,82.5,Partially cloudy
,30308, USA,10/30/2019,72.3,65.3,68.6,,,1.2,,10.6,,97.7,95,"Rain, Overcast"
,30308, USA,10/31/2019,74.8,38.6,61.8,29.6,,0.4,,18,38.2,92.7,85.78,"Rain, Overcast"
,30308, USA,11/1/2019,56.6,34,43.2,25.8,,0,,15.5,36.7,8.4,64.93,Clear
,30308, USA,11/2/2019,58.3,35.2,45.3,43.7,,0,,15.7,,8.8,68.63,Clear
,30308, USA,11/3/2019,60.7,33.9,46.3,33.4,,0,,5.9,,6,63.13,Clear
,30308, USA,11/4/2019,60.5,37.9,49.7,44,,0,,8.4,,52.8,65.73,Partially cloudy
,30308, USA,11/5/2019,68.7,51.2,57.9,,,0,,9.2,,60.8,65.39,Partially cloudy
,30308, USA,11/6/2019,70.3,43.5,56.2,42.2,,0,,8.5,,4.1,68.61,Clear
,30308, USA,11/7/2019,66.8,52.6,59.8,,,0.6,,12.8,30.7,93.7,79.51,"Rain, Overcast"
,30308, USA,11/8/2019,56.8,37.3,47.7,34.6,,0,,14,,43.1,71.78,Partially cloudy
,30308, USA,11/9/2019,54,34.5,42.6,29.6,,0,,7.8,,4.5,64.39,Clear
,30308, USA,11/10/2019,64.2,34.2,47.8,,,0,,7.6,,5.6,70.53,Clear
,30308, USA,11/11/2019,66.3,39.5,52.6,,,0,,9.4,,29.2,71.67,Partially cloudy
,30308, USA,11/12/2019,55.6,25.9,39.7,15.9,,0.4,,21.6,39.1,66.8,77.67,"Rain, Partially cloudy"
,30308, USA,11/13/2019,46.2,22.3,33.7,15.9,,0,,9.6,,6.8,54.19,Clear
,30308, USA,11/14/2019,43.3,33.6,39.4,26.7,,0.1,,8.9,,86.6,61.29,"Rain, Overcast"
,30308, USA,11/15/2019,47.8,42,45.1,37.4,,0.5,,11.5,,99.5,91.24,"Rain, Overcast"
,30308, USA,11/16/2019,63.6,40.1,49.6,35.4,,0,,10.5,,63.4,63.41,Partially cloudy
,30308, USA,11/17/2019,64.4,42.4,53.3,41.4,,0,,4.2,,79.9,66.94,Overcast
,30308, USA,11/18/2019,61.9,47.1,54,44.5,,0,,8.6,,45.1,66.03,Partially cloudy
,30308, USA,11/19/2019,61.9,44,50.7,40.1,,0,,9.3,,32.6,61.96,Partially cloudy
,30308, USA,11/20/2019,63.2,42.3,50.7,39.7,,0,,10.1,,7,60.52,Clear
,30308, USA,11/21/2019,64.8,40,52.2,,,0,,8.2,,18.9,64.35,Clear
,30308, USA,11/22/2019,64.9,46,56.4,,,0,,9,,68.4,76.93,Partially cloudy
,30308, USA,11/23/2019,65.1,47.2,59.2,40.7,,0.8,,19.2,34.4,86.1,86.62,"Rain, Overcast"
,30308, USA,11/24/2019,52.6,39.4,46.1,36,,0,,15.4,35.6,27.9,68.57,Partially cloudy
,30308, USA,11/25/2019,62.2,33.9,45.8,39.1,,0,,5.8,,5.5,71.68,Clear
,30308, USA,11/26/2019,64.7,35.4,50.7,,,0,,9,,19.8,70.99,Clear
,30308, USA,11/27/2019,74.1,52.3,63,,,0.2,,13.3,34.4,57.4,60.58,"Rain, Partially cloudy"
,30308, USA,11/28/2019,61.2,43.3,51.5,37.9,,0,,13.7,,12.6,44.5,Clear
,30308, USA,11/29/2019,66.7,48,55.9,47.4,,0,,7.2,,74.5,50.32,Partially cloudy
,30308, USA,11/30/2019,73.3,49.9,61.1,,,0,,11.2,,61.8,60.97,Partially cloudy
,30308, USA,12/1/2019,66,48.5,60.9,43,,0,,20.6,38.1,45.4,51.21,Partially cloudy
,30308, USA,12/2/2019,47.6,37.7,41.4,29.1,,0,,18.2,32.9,92.7,54.79,Overcast
,30308, USA,12/3/2019,45.9,35,39.3,26.1,,0,,15.6,,51.5,63.65,Partially cloudy
,30308, USA,12/4/2019,58.9,34.3,45.5,29.3,,0,,14.5,,5.9,56.93,Clear
,30308, USA,12/5/2019,63.7,37.6,49.7,34.3,,0,,7.6,,12.8,48.39,Clear
,30308, USA,12/6/2019,58.4,43.3,50.2,,,0,,6.7,,78.5,58.95,Overcast
,30308, USA,12/7/2019,61.5,44.9,53.5,,,0,,7.1,,89.5,62.9,Overcast
,30308, USA,12/8/2019,55.8,45.9,51.1,41,,0,,11.8,,85.4,58.66,Overcast
,30308, USA,12/9/2019,55.4,46.7,50.9,44.2,,0,,8.9,,98.5,70.15,Overcast
,30308, USA,12/10/2019,66.5,39.8,54.5,32.7,,0.2,,18.1,33.1,81.8,83.58,"Rain, Overcast"
,30308, USA,12/11/2019,51.6,34.3,40.1,27.3,,0,,13.3,,29.8,62.59,Partially cloudy
,30308, USA,12/12/2019,51.1,31,40.6,26.8,,0.1,,14.7,,31.7,60.71,"Rain, Partially cloudy"
,30308, USA,12/13/2019,43.6,36.9,40.1,29.3,,1.7,,12.3,,83,92.42,"Rain, Overcast"
,30308, USA,12/14/2019,53.2,41.3,46.2,39.9,,0.1,,14.1,,59.8,80.7,"Rain, Partially cloudy"
,30308, USA,12/15/2019,56.5,38.9,48.2,45.5,,0,,8.9,,48.7,81.86,Partially cloudy
,30308, USA,12/16/2019,69.5,54.1,60.3,,,0,,11.3,,83.4,74.66,Overcast
,30308, USA,12/17/2019,63.3,39.2,52.3,31.1,,0.5,,18.9,34,94.7,84.67,"Rain, Overcast"
,30308, USA,12/18/2019,47.4,30.5,37.7,21.7,,0,,17.3,32.2,3.3,55.53,Clear
,30308, USA,12/19/2019,52.1,28.2,38.4,23.5,,0,,7.6,,0.9,57.28,Clear
,30308, USA,12/20/2019,55,28.2,41.4,42.7,,0,,6.9,,16,54.65,Clear
,30308, USA,12/21/2019,47.4,43.1,45.3,39.5,,0.1,,9.3,,87.5,58.79,"Rain, Overcast"
,30308, USA,12/22/2019,46.7,40.9,43,33.7,,1.3,,18,39.1,99.8,82.23,"Rain, Overcast"
,30308, USA,12/23/2019,56.6,46.5,51.9,40.3,,0.6,,16.7,36.7,100,90.65,"Rain, Overcast"
,30308, USA,12/24/2019,70.1,48.5,58.6,,,0,,10.5,,40.8,77.9,Partially cloudy
,30308, USA,12/25/2019,64,40.7,51,38.6,,0,,8.4,,17.6,69.96,Clear
,30308, USA,12/26/2019,64.5,36.3,49.8,,,0,,3.7,,21.5,73.22,Clear
,30308, USA,12/27/2019,63.7,49.4,57,,,0,,5.9,,90.8,71.31,Overcast
,30308, USA,12/28/2019,67.6,52.7,59.8,,,0,,8,,84,85.41,Overcast
,30308, USA,12/29/2019,69.4,61.6,66.1,,,0.1,,13.3,,96.3,90.3,"Rain, Overcast"
,30308, USA,12/30/2019,68.8,47.1,56.5,42.7,,0.1,,19.5,39.3,29.6,60.26,"Rain, Partially cloudy"
,30308, USA,12/31/2019,53.7,38.7,45.7,33.3,,0,,17.7,30.3,0.6,55.2,Clear
,30309, USA,1/1/2019,64.5,55.4,60.5,,,0.2,,5.9,,58.6,92.33,"Rain, Partially cloudy"
,30309, USA,1/2/2019,56.7,47.7,51.6,46.7,,0.4,,7.1,,67.5,94.36,"Rain, Partially cloudy"
,30309, USA,1/3/2019,54.3,49.9,52,49.4,,0.4,,8.8,,99.4,97.9,"Rain, Overcast"
,30309, USA,1/4/2019,64,44.9,53.9,40,,1,,17,33.4,87.4,88.86,"Rain, Overcast"
,30309, USA,1/5/2019,57,43.3,48.2,35.7,,0,,17.1,31.1,41.8,66.75,Partially cloudy
,30309, USA,1/6/2019,68,40.3,51.9,37.9,,0,,8.3,,4.6,64.72,Clear
,30309, USA,1/7/2019,67.6,38.4,52,,,0,,9.7,,11.6,70.99,Clear
,30309, USA,1/8/2019,64.5,47.7,55.4,48.2,,0,,9.9,,50.4,79.82,Partially cloudy
,30309, USA,1/9/2019,55.9,38.9,46.3,29.7,,0,,19.5,34.4,0,39.89,Clear
,30309, USA,1/10/2019,44.3,28.5,35.7,18.8,,0,,15.7,32.2,6.1,50.93,Clear
,30309, USA,1/11/2019,52.6,26.4,39.5,33.1,,0,,7.2,,10,51.4,Clear
,30309, USA,1/12/2019,42.5,36.3,40.1,29.6,,0.3,,10.7,,92.2,60.68,"Rain, Overcast"
,30309, USA,1/13/2019,45,34.9,39.4,28.7,,0.2,,8.4,,100,93.91,"Rain, Overcast"
,30309, USA,1/14/2019,45.2,38.9,42.6,31.8,,0,,12.3,,100,80.84,Overcast
,30309, USA,1/15/2019,44.1,32.6,37.4,27.2,,0,,13,,57.2,73.48,Partially cloudy
,30309, USA,1/16/2019,51.8,29.4,37.9,22,,0,,9,,13.7,76.88,Clear
,30309, USA,1/17/2019,47.4,30.5,39.4,41.3,,0.2,,4.7,,55.9,92.1,"Rain, Partially cloudy"
,30309, USA,1/18/2019,56.1,44.5,48.9,43.9,,0,,4.5,,70.5,94.21,Partially cloudy
,30309, USA,1/19/2019,61.9,46.6,54.7,,,0.8,,15.8,,87.6,96.54,"Rain, Overcast"
,30309, USA,1/20/2019,52.3,27.9,35.1,17.3,,0,,21,37.8,62.4,67.71,Partially cloudy
,30309, USA,1/21/2019,42.4,20.4,30,10.9,,0,,15.3,,6,46.56,Clear
,30309, USA,1/22/2019,43.4,29.4,36.8,21.9,,0,,10.3,,58.2,36.99,Partially cloudy
,30309, USA,1/23/2019,66.4,41.3,51.6,35.4,,1.4,,15.8,31.1,96.9,71.28,"Rain, Overcast"
,30309, USA,1/24/2019,53.4,33.6,41.7,27.4,,0.4,,17.9,37.8,62.6,81.15,"Rain, Partially cloudy"
,30309, USA,1/25/2019,45.5,29.8,36.3,22.9,,0,,13.4,,5.2,60.38,Clear
,30309, USA,1/26/2019,49.8,25,35.9,22.6,,0,,10.5,,3.2,64.05,Clear
,30309, USA,1/27/2019,50.6,28.3,38.1,46.4,,0,,4.6,,16.1,77.5,Clear
,30309, USA,1/28/2019,57,27.7,42.7,43.4,,0,,13.4,,44.8,70.42,Partially cloudy
,30309, USA,1/29/2019,50,27.3,40,17.8,,0.1,,16.2,29.8,61.1,64.31,"Rain, Partially cloudy"
,30309, USA,1/30/2019,42.3,21.1,30.9,15.3,,0,,14.6,29.8,8.9,49.59,Clear
,30309, USA,1/31/2019,50.3,24.8,35.9,41.1,,0,,8.2,,15.6,54.82,Clear
,30309, USA,2/1/2019,60.2,26.7,41.6,39.6,,0,,7.4,,7.4,60.05,Clear
,30309, USA,2/2/2019,65.2,30.9,49.4,,,0,,6.9,,44.2,66.82,Partially cloudy
,30309, USA,2/3/2019,62.7,44.6,54.5,,,0,,6.7,,72,74.33,Partially cloudy
,30309, USA,2/4/2019,64.9,38.1,51,,,0,,6,,49.6,85.01,Partially cloudy
,30309, USA,2/5/2019,71.6,53.7,61.2,,,0,,5.7,,76.9,84.54,Overcast
,30309, USA,2/6/2019,69.6,54.8,62.7,,,0.1,,9.2,,86,93.15,"Rain, Overcast"
,30309, USA,2/7/2019,79,62.3,69.4,,,0,,16.2,31.1,48.9,73.22,Partially cloudy
,30309, USA,2/8/2019,67.5,41.4,52.6,35.2,,0,,17.8,32.2,50.5,56.1,Partially cloudy
,30309, USA,2/9/2019,54,37,44.4,31.4,,0,,11.9,,63.8,41.23,Partially cloudy
,30309, USA,2/10/2019,45.1,36.3,39.8,30,,0.1,,10.5,,80.5,65.17,"Rain, Overcast"
,30309, USA,2/11/2019,54.7,36.9,45,32.8,,0.1,,5.5,,94.7,97.52,"Rain, Overcast"
,30309, USA,2/12/2019,67.3,48.3,56.7,42.4,,1,,16,35.6,80.8,93.21,"Rain, Overcast"
,30309, USA,2/13/2019,54.5,35.8,44.1,30.5,,0,,15.7,32.2,4.9,50.12,Clear
,30309, USA,2/14/2019,63.4,30.3,47.2,,,0,,11.4,,17.4,55.57,Clear
,30309, USA,2/15/2019,59.5,48.8,54.7,47.5,,0.2,,9.3,,87.5,81.17,"Rain, Overcast"
,30309, USA,2/16/2019,60,46.9,54.1,45.9,,0.1,,11.9,,72.9,89.58,"Rain, Partially cloudy"
,30309, USA,2/17/2019,50,44.5,47.3,41.1,,0.2,,9.3,,83,95.22,"Rain, Overcast"
,30309, USA,2/18/2019,57.2,44.5,48.5,40.2,,0.1,,13.5,,56.5,70.3,"Rain, Partially cloudy"
,30309, USA,2/19/2019,46,37,41,28.9,,1.7,,13.4,,99.4,83.44,"Rain, Overcast"
,30309, USA,2/20/2019,43.3,38,40.7,31.4,,0.4,,11.8,,99.2,97.21,"Rain, Overcast"
,30309, USA,2/21/2019,60.1,42,50.3,38,,0.8,,7.2,,89.7,97.63,"Rain, Overcast"
,30309, USA,2/22/2019,56.7,50.3,53.1,,,0.1,,11,,85.2,98.5,"Rain, Overcast"
,30309, USA,2/23/2019,49.9,46.3,48.4,42.6,,0,,10.7,,100,98.39,Overcast
,30309, USA,2/24/2019,61.8,46.4,54.4,42.4,,0.3,,24.5,36.2,42.1,62.59,"Rain, Partially cloudy"
,30309, USA,2/25/2019,60.4,38.2,48.7,32.4,,0,,10.6,,9.7,35.29,Clear
,30309, USA,2/26/2019,65,39,53.5,41.4,,0,,7.5,,62,60.15,Partially cloudy
,30309, USA,2/27/2019,66,52.4,58.8,,,0,,4.3,,77.6,83.07,Overcast
,30309, USA,2/28/2019,62.4,52.6,57.6,,,0.4,,7.6,,75.6,95.98,"Rain, Overcast"
,30309, USA,3/1/2019,67.5,58.7,61.9,,,0,,11.8,,97.2,88.66,Overcast
,30309, USA,3/2/2019,65,49.8,57.5,46.8,,0,,7.8,,79.9,76.41,Overcast
,30309, USA,3/3/2019,59.8,42.9,54.2,36.6,,1.1,,17.2,29.8,90.1,86.32,"Rain, Overcast"
,30309, USA,3/4/2019,41.7,33.5,37.3,24.3,,0,,18.1,31.1,80.3,69.3,Overcast
,30309, USA,3/5/2019,43.5,25.5,33.9,13.8,,0,,17.5,29.8,14.1,44.11,Clear
,30309, USA,3/6/2019,44.4,25.5,34.4,16.2,,0,,14.2,,1.7,39.15,Clear
,30309, USA,3/7/2019,58.2,27.8,43.5,34.3,,0,,6.7,,38.2,39.1,Partially cloudy
,30309, USA,3/8/2019,66.3,48.3,55.2,46,,0.1,,9.3,,96.9,48.99,"Rain, Overcast"
,30309, USA,3/9/2019,68.3,47.3,56.1,44.4,,0,,10.1,,73.2,79.79,Partially cloudy
,30309, USA,3/10/2019,68,53.4,60.9,,,0,,8.9,,84.8,74.31,Overcast
,30309, USA,3/11/2019,64.6,50.8,55.8,,,0,,8.6,,59.7,75.64,Partially cloudy
,30309, USA,3/12/2019,71.3,42.3,56.7,46.5,,0,,7.8,,10.7,61.96,Clear
,30309, USA,3/13/2019,67.9,50.8,59.4,,,0,,14.4,,2,51.01,Clear
,30309, USA,3/14/2019,74,57,64.7,,,0,,17.3,29.8,79.3,73.86,Overcast
,30309, USA,3/15/2019,70,52.5,61.3,,,0.7,,13.4,,73.7,77.64,"Rain, Partially cloudy"
,30309, USA,3/16/2019,51.6,41.5,46.7,36.2,,0,,18.6,,12,47.58,Clear
,30309, USA,3/17/2019,62.6,39.4,49.8,37.7,,0,,11.9,,10,39.91,Clear
,30309, USA,3/18/2019,58.7,39.5,48.5,38.2,,0,,16.6,,9.1,40.75,Clear
,30309, USA,3/19/2019,57.7,34.9,46,33.4,,0,,12.6,,6.7,40.27,Clear
,30309, USA,3/20/2019,61.6,31.9,46.8,44,,0,,7.7,,0,52.12,Clear
,30309, USA,3/21/2019,58.6,39.9,50.7,44,,0,,19.3,35.6,46.3,57.14,Partially cloudy
,30309, USA,3/22/2019,64.6,39.4,51.8,34.3,,0,,18.9,36.7,0.5,46.68,Clear
,30309, USA,3/23/2019,70.8,38.9,55.5,35.8,,0,,10.1,,7.6,39.31,Clear
,30309, USA,3/24/2019,73.3,37.9,56.4,,,0,,12.1,,13.5,51.06,Clear
,30309, USA,3/25/2019,66.1,50.2,57.8,,,0.4,,7.7,,65.1,74.74,"Rain, Partially cloudy"
,30309, USA,3/26/2019,61.4,48.8,54.7,44.4,,0.4,,11.4,,77.5,79.25,"Rain, Overcast"
,30309, USA,3/27/2019,61.4,45.9,52.9,42.1,,0,,11,,30.8,57.99,Partially cloudy
,30309, USA,3/28/2019,67.6,36.5,51.5,47.8,,0,,6.8,,5.9,52,Clear
,30309, USA,3/29/2019,71.2,42.4,57.2,,,0,,9.2,,11,58.64,Clear
,30309, USA,3/30/2019,75.4,52.3,63.5,,,0,,13.9,,31.4,59.52,Partially cloudy
,30309, USA,3/31/2019,68.9,42.5,51.7,35.4,,0.1,,17.3,34.4,59,62.54,"Rain, Partially cloudy"
,30309, USA,4/1/2019,60.5,32.7,47.7,32.3,,0,,10.1,,5.2,41.21,Clear
,30309, USA,4/2/2019,61,45.4,52,41.2,,0,,11.2,,50.1,41.09,Partially cloudy
,30309, USA,4/3/2019,71.6,36.3,54.6,,,0,,5.1,,10.2,53.97,Clear
,30309, USA,4/4/2019,68.7,43.1,58.2,,,0.1,,12,,26.9,57.7,"Rain, Partially cloudy"
,30309, USA,4/5/2019,74.4,54.3,62.6,,,0.2,,9.5,,81.1,83.47,"Rain, Overcast"
,30309, USA,4/6/2019,72.9,57.7,63.9,,,0,,8.5,,79.8,82.03,Overcast
,30309, USA,4/7/2019,79,59.8,68.7,,,0.9,,11.3,,45.7,80.74,"Rain, Partially cloudy"
,30309, USA,4/8/2019,74,62.7,67.8,,,0.1,,12.1,,60.7,88.89,"Rain, Partially cloudy"
,30309, USA,4/9/2019,73.5,60.1,66,,,0.9,,8.2,,66.5,89.37,"Rain, Partially cloudy"
,30309, USA,4/10/2019,81.5,54,67.2,,80.5,0,,5.8,,4.4,69.34,Clear
,30309, USA,4/11/2019,80.9,57.4,69.7,,79.8,0,,14.7,,23.1,64.79,Clear
,30309, USA,4/12/2019,77.1,64.4,70.7,,,0.1,,12.1,,63.2,74.37,"Rain, Partially cloudy"
,30309, USA,4/13/2019,80.6,59.5,69.5,,80.7,0,,11.4,,32.5,73.16,Partially cloudy
,30309, USA,4/14/2019,77.4,56.7,69.7,,,1.3,,22.3,36,77,79.9,"Rain, Overcast"
,30309, USA,4/15/2019,65.2,44.3,54.3,38.8,,0,,18.7,35.6,28.3,54.57,Partially cloudy
,30309, USA,4/16/2019,75,41.8,58.4,,,0,,7.4,,4.6,58.7,Clear
,30309, USA,4/17/2019,79.8,47.8,64.4,,,0,,8.8,,11.6,62.62,Clear
,30309, USA,4/18/2019,78.4,60.4,69.7,,,0,,15.8,,44,65.68,Partially cloudy
,30309, USA,4/19/2019,71.1,46.8,61.1,41.1,,4.1,,16.5,36.7,94.9,88.13,"Rain, Overcast"
,30309, USA,4/20/2019,49.3,42.9,46.1,37.2,,0.1,,13.4,29.8,97.1,85.84,"Rain, Overcast"
,30309, USA,4/21/2019,70.7,41.8,55.5,39.2,,0,,16,29.8,9,61.88,Clear
,30309, USA,4/22/2019,80.1,43.6,61.5,,79.1,0,,6.8,,1.6,60.73,Clear
,30309, USA,4/23/2019,81.6,50.6,67,,80.4,0,,10.8,,10.1,62.96,Clear
,30309, USA,4/24/2019,82.1,58.4,70.1,,80.9,0,,12.1,,9,57.65,Clear
,30309, USA,4/25/2019,73.9,60.1,66.3,,,0,,13.3,,29.4,74.41,Partially cloudy
,30309, USA,4/26/2019,72.5,59.2,64.9,,,0,,22.1,38.9,53.2,62.74,Partially cloudy
,30309, USA,4/27/2019,77.1,46.5,63.1,45.4,,0,,11.4,,4.3,43.63,Clear
,30309, USA,4/28/2019,80.6,56.6,68.5,,81.1,0,,12.8,,30.1,60.58,Partially cloudy
,30309, USA,4/29/2019,83.7,58.7,71.2,,83.3,0,,9.7,,12.9,69.71,Clear
,30309, USA,4/30/2019,84.5,57.7,72.3,,84.6,0,,8.4,,11.4,66.91,Clear
,30309, USA,5/1/2019,82,64.5,73.3,,83.8,0,,9,,32.7,72.77,Partially cloudy
,30309, USA,5/2/2019,82.6,63.5,73.9,,81.9,0,,8.2,,7.8,63.63,Clear
,30309, USA,5/3/2019,82.8,64.2,73.1,,84.2,0,,8.8,,42.7,73.71,Partially cloudy
,30309, USA,5/4/2019,80.4,65.6,72,,82.8,0.5,,14.3,,48.2,83.15,"Rain, Partially cloudy"
,30309, USA,5/5/2019,78.2,64.6,69.4,,,0.2,,13,,77.9,80.73,"Rain, Overcast"
,30309, USA,5/6/2019,80.3,56.6,68.2,,80.3,0,,6.3,,33.3,70.15,Partially cloudy
,30309, USA,5/7/2019,81.4,57.4,70.6,,82.3,0,,8.4,,19.6,71.69,Clear
,30309, USA,5/8/2019,83.4,63,73,,83.8,0,,11.6,,31.8,72.14,Partially cloudy
,30309, USA,5/9/2019,79.4,65.4,70.7,,,0.7,,13,33.3,55,75.72,"Rain, Partially cloudy"
,30309, USA,5/10/2019,82.8,63.1,72.1,,83.8,1,,8.1,,62.5,78.25,"Rain, Partially cloudy"
,30309, USA,5/11/2019,79.4,67,72.2,,,0.3,,8.5,,72.6,85.15,"Rain, Partially cloudy"
,30309, USA,5/12/2019,72.4,65.5,67.9,,,1.2,,9.9,,81.6,91.01,"Rain, Overcast"
,30309, USA,5/13/2019,72.3,59.8,66.3,,,0,,13.3,,45.1,65.86,Partially cloudy
,30309, USA,5/14/2019,70.9,49.8,60.7,48.6,,0,,11.2,,1.4,60.84,Clear
,30309, USA,5/15/2019,74.4,49.1,62.8,,,0,,7,,23,62.05,Clear
,30309, USA,5/16/2019,84.9,59.1,71.7,,84,0,,9.9,,51.3,65.47,Partially cloudy
,30309, USA,5/17/2019,86.8,63.2,74.8,,86.9,0,,9.2,,18.2,69.04,Clear
,30309, USA,5/18/2019,86.7,62.9,75.5,,87.3,0,,9.2,,12.4,68.11,Clear
,30309, USA,5/19/2019,86.4,64,75.8,,85.9,0,,13.3,,20.2,63.72,Clear
,30309, USA,5/20/2019,84.7,66.8,75.5,,84.7,0,,10.6,,50.3,64.8,Partially cloudy
,30309, USA,5/21/2019,88.2,60.6,75.6,,87.7,0,,8.9,,13.4,65.07,Clear
,30309, USA,5/22/2019,91,66.9,79.9,,90.5,0,,10.5,,25.9,58.85,Partially cloudy
,30309, USA,5/23/2019,88.5,70.5,79.5,,90.9,0,,8.1,,28.4,66.1,Partially cloudy
,30309, USA,5/24/2019,91.5,68.3,80.5,,92.8,0,,7.3,,18,64.29,Clear
,30309, USA,5/25/2019,91.9,70,81.1,,93.7,0,,9.9,,11.2,63.4,Clear
,30309, USA,5/26/2019,93.3,67.4,81.4,,93.2,0,,11.6,,6.5,59.6,Clear
,30309, USA,5/27/2019,92.4,67.2,80.7,,92.5,0,,9.8,,18.6,60.03,Clear
,30309, USA,5/28/2019,92.5,69.3,82.1,,90.5,0,,13.1,,3.8,57.37,Clear
,30309, USA,5/29/2019,92.8,66.4,81.2,,91.5,0,,12.3,,4.1,55.06,Clear
,30309, USA,5/30/2019,89.7,71.6,80.8,,89.6,0,,13.1,,25.9,56.56,Partially cloudy
,30309, USA,5/31/2019,86.7,71.4,78.5,,85.8,0,,15.3,,35.1,55.11,Partially cloudy
